"openalex_id","doi","title","publication_year","publication_date","cited_by_count","source","domain","field","subfield","primary_topic","is_open_access","open_access_status","has_fulltext","has_pdf","knime_role","likely_uses_knime_workflow_platform","classification_reason"
"https://openalex.org/W2884603949","https://doi.org/10.1007/978-1-4939-8630-9_7","Enalos+ KNIME Nodes: New Cheminformatics Tools for Drug Discovery","2018","2018-01-01","16","Methods in molecular biology","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2296589160","https://doi.org/10.1093/database/bav087","Connecting proteins with drug-like compounds: Open source drug discovery workflows with BindingDB and KNIME","2015","2015-01-01","22","Database","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W1639186820","https://doi.org/10.1186/1758-2946-5-s1-f1","Get your chemistry right with KNIME","2013","2013-03-01","9","Journal of Cheminformatics","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","True","gold","True","True","about_knime_or_extension","False","\bkonstanz information miner\b"
"https://openalex.org/W4390384297","https://doi.org/10.1016/j.softx.2023.101627","Geospatial Analytics Extension for KNIME","2023","2023-12-28","9","SoftwareX","Social Sciences","Social Sciences","Geography, Planning and Development","Geographic Information Systems Studies","True","gold","True","True","about_knime_or_extension","False","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W3048237950","https://doi.org/10.1016/j.envsoft.2020.104780","Solar radiation modeling with KNIME and Solar Analyst: Increasing environmental model reproducibility using scientific workflows","2020","2020-08-07","23","Environmental Modelling & Software","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","True","green","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2086676685","https://doi.org/10.1186/1471-2105-14-s18-s4","Signal extraction from movies of honeybee brain activity: the ImageBee plugin for KNIME","2013","2013-11-01","17","BMC Bioinformatics","Life Sciences","Neuroscience","Cellular and Molecular Neuroscience","Neurobiology and Insect Physiology Research","True","gold","True","True","about_knime_or_extension","False","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2133196484","https://doi.org/10.1039/c4ra15317k","The KNIME based classification models for yellow fever virus inhibition","2015","2015-01-01","14","RSC Advances","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Machine Learning in Bioinformatics","True","bronze","True","True","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W4280568514","https://doi.org/10.3390/ijms23105727","Comparative Analyses of Medicinal Chemistry and Cheminformatics Filters with Accessible Implementation in Konstanz Information Miner (KNIME)","2022","2022-05-20","23","International Journal of Molecular Sciences","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","about_knime_or_extension","True","\bkonstanz information miner\b"
"https://openalex.org/W2979747338","https://doi.org/10.5121/ijnsa.2019.11501","Machine Learning in Network Security Using KNIME Analytics","2019","2019-09-30","12","International Journal of Network Security & Its Applications","Physical Sciences","Computer Science","Computer Networks and Communications","Network Security and Intrusion Detection","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4310102410","https://doi.org/10.1021/acs.jcim.2c01199","Q-raKtion: A Semiautomated KNIME Workflow for Bioactivity Data Points Curation","2022","2022-11-28","14","Journal of Chemical Information and Modeling","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","hybrid","True","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4393901958","https://doi.org/10.1016/j.aichem.2024.100063","KNIME workflows for applications in medicinal and computational chemistry","2024","2024-04-03","8","Artificial Intelligence Chemistry","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","diamond","True","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2443882833","","A Prototype for Executable and Portable Electronic Clinical Quality Measures Using the KNIME Analytics Platform.","2015","2015-01-01","13","PubMed","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","True","green","True","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2766298719","https://doi.org/10.1109/ssps.2017.8071585","Churn prediction analysis using various clustering algorithms in KNIME analytics platform","2017","2017-05-01","14","2017 Third International Conference on Sensing, Signal Processing and Security (ICSSS)","Social Sciences","Business, Management and Accounting","Marketing","Customer churn and segmentation","False","closed","False","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2915935643","https://doi.org/10.14445/23488387/ijcse-v5i9p102","An Extensive Study of Data Analysis Tools (Rapid Miner, Weka, R Tool, Knime, Orange)","2018","2018-09-25","19","International Journal of Computer Science and Engineering","Health Sciences","Health Professions","Health Information Management","Artificial Intelligence in Healthcare","False","closed","False","False","about_or_mentions_knime","False","knime in title"
"https://openalex.org/W3108856375","https://doi.org/10.1186/s13321-020-00474-z","A ligand-based computational drug repurposing pipeline using KNIME and Programmatic Data Access: case studies for rare diseases and COVID-19","2020","2020-11-25","26","Journal of Cheminformatics","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Bioinformatics and Genomic Networks","True","gold","True","True","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W3184653946","https://doi.org/10.1002/pmic.202000319","DDASSQ: An open‐source, multiple peptide sequencing strategy for label free quantification based on an OpenMS pipeline in the KNIME analytics platform","2021","2021-07-27","21","PROTEOMICS","Physical Sciences","Chemistry","Spectroscopy","Advanced Proteomics Techniques and Applications","True","hybrid","True","True","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W3145856480","https://doi.org/10.1016/j.mex.2021.101330","Automated measurement of the spontaneous tail coiling of zebrafish embryos as a sensitive behavior endpoint using a workflow in KNIME","2021","2021-01-01","17","MethodsX","Life Sciences","Biochemistry, Genetics and Molecular Biology","Cell Biology","Zebrafish Biomedical Research Applications","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4392956895","https://doi.org/10.1002/pro.4928","Examining evolutionary scale modeling‐derived different‐dimensional embeddings in the antimicrobial peptide classification through a KNIME workflow","2024","2024-03-19","18","Protein Science","Life Sciences","Immunology and Microbiology","Microbiology","Antimicrobial Peptides and Activities","True","green","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4407238811","https://doi.org/10.1002/minf.202400337","KNIME Workflows for Chemoinformatic Characterization of Chemical Databases","2025","2025-02-01","7","Molecular Informatics","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","hybrid","True","True","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W4399248696","https://doi.org/10.1016/j.jag.2024.103948","Elevating the RRE Framework for Geospatial Analysis with Visual Programming Platforms: An Exploration with Geospatial Analytics Extension for KNIME","2024","2024-05-31","16","International Journal of Applied Earth Observation and Geoinformation","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","True","gold","True","False","about_knime_or_extension","False","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W3127872743","https://doi.org/10.4258/hir.2021.27.1.82","Codeless Deep Learning of COVID-19 Chest X-Ray Image Dataset with KNIME Analytics Platform","2021","2021-01-31","13","Healthcare Informatics Research","Health Sciences","Medicine","Radiology, Nuclear Medicine and Imaging","COVID-19 diagnosis using AI","True","gold","True","True","about_knime_or_extension","True","\bkonstanz information miner\b"
"https://openalex.org/W2383369155","https://doi.org/10.1016/j.procs.2016.04.275","Oil-immersed Transformer Internal Thermoelectric Potential Fault Diagnosis Based on Decision-tree of KNIME Platform","2016","2016-01-01","15","Procedia Computer Science","Physical Sciences","Engineering","Electrical and Electronic Engineering","Power Transformer Diagnostics and Insulation","True","diamond","True","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W3003244993","https://doi.org/10.24406/publica-fhg-406560","AI supported Topic Modeling using KNIME-Workflows","2022","2022-12-14","9","Fraunhofer-Publica (Fraunhofer-Gesellschaft)","Physical Sciences","Computer Science","Artificial Intelligence","Topic Modeling","True","green","True","False","about_knime_or_extension","True","\bknime\s*[-:]"
"https://openalex.org/W3008406917","https://doi.org/10.1177/2472555220907091","A KNIME Workflow for Automated Structure Verification","2020","2020-02-21","6","SLAS DISCOVERY","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","hybrid","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4300963334","https://doi.org/10.48084/etasr.5184","Data Mining Regarding Cyberbullying in the Arabic Language on Instagram Using KNIME and Orange Tools","2022","2022-10-02","10","Engineering Technology & Applied Science Research","Physical Sciences","Computer Science","Artificial Intelligence","Hate Speech and Cyberbullying Detection","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2284868581","https://doi.org/10.15496/publikation-3781","From the Desktop to the Grid: conversion of KNIME Workflows to gUSE","2013","2013-01-01","7","MPG.PuRe (Max Planck Society)","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","False","closed","False","False","about_knime_or_extension","True","\bkonstanz information miner\b"
"https://openalex.org/W1980415191","https://doi.org/10.1109/icdmw.2012.31","A Subspace Clustering Extension for the KNIME Data Mining Framework","2012","2012-12-01","6","2012 IEEE 12th International Conference on Data Mining Workshops","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Clustering Algorithms Research","False","closed","False","False","about_knime_or_extension","False","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W4310361545","https://doi.org/10.1093/bioadv/vbac090","A toolkit for covalent docking with GOLD: from automated ligand preparation with KNIME to bound protein–ligand complexes","2022","2022-01-01","11","Bioinformatics Advances","Physical Sciences","Chemistry","Organic Chemistry","Click Chemistry and Applications","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4407339825","https://doi.org/10.1080/15230406.2024.2446556","Advancing replicable and reproducible GIScience: an approach with KNIME","2025","2025-02-10","5","Cartography and Geographic Information Science","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","False","closed","False","False","about_or_mentions_knime","False","knime in title"
"https://openalex.org/W4321100313","https://doi.org/10.3390/molecules28041832","A KNIME Workflow to Assist the Analogue Identification for Read-Across, Applied to Aromatase Activity","2023","2023-02-15","10","Molecules","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W2015407620","https://doi.org/10.1109/wf-iot.2014.6803145","Short paper: Sensors data fusion for Smart Cities with KNIME: A real experience in the SmartSantander Testbed","2014","2014-03-01","11","2014 IEEE World Forum on Internet of Things (WF-IoT)","Social Sciences","Social Sciences","Transportation","Human Mobility and Location-Based Analysis","False","closed","False","False","about_knime_or_extension","False","\bknime\s*[-:]"
"https://openalex.org/W3201137457","https://doi.org/10.3390/ijms221910220","In Silico Identification and Evaluation of Natural Products as Potential Tumor Necrosis Factor Function Inhibitors Using Advanced Enalos Asclepios KNIME Nodes","2021","2021-09-23","19","International Journal of Molecular Sciences","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Natural product bioactivities and synthesis","True","gold","True","True","about_knime_or_extension","False","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2900409150","https://doi.org/10.14419/ijet.v7i4.5.20079","Evaluating the Performance of Supervised Classification Models: Decision Tree and Naïve Bayes Using KNIME","2018","2018-09-22","9","International Journal of Engineering & Technology","Physical Sciences","Computer Science","Artificial Intelligence","Data Stream Mining Techniques","True","diamond","True","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W4389777574","https://doi.org/10.1109/iisa59645.2023.10345903","A Machine Learning Pipeline Using KNIME to Predict Hospital Admission in the MIMIC-IV Database","2023","2023-07-10","10","2023 14th International Conference on Information, Intelligence, Systems &amp; Applications (IISA)","Social Sciences","Decision Sciences","Management Science and Operations Research","Data Quality and Management","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4365810997","https://doi.org/10.1111/cbdd.14250","A machine learning‐based KNIME workflow to predict <scp>VEGFR</scp>‐2 inhibitors","2023","2023-04-15","8","Chemical Biology & Drug Design","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","bronze","True","True","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
